comment_id,username,comment_date,time_delta_since_upload,message
ct_115,German Cuevas,2022-06-05 21:51:21.689159,23:15,"No se si te gusta Blind Guardian, pero ayer tocaron en vivo tambien. Una genilidad. Ha conoces el teatro de flores entonces ?"
ct_116,alain_sly_official_channel,2022-06-05 21:51:23.633338,23:17,accept au top
ct_117,Markbag_33 ,2022-06-05 21:51:46.195651,23:40,HAIL ACCEPT..THEY ARE STILL AMAZING ROCN ON...WELCOME BACK ON STAGE...
ct_118,MetalDU,2022-06-05 21:51:55.964951,23:50,Blind Guardian war vom Sound X mal besser....Schade.....aber egal...wird reingezogen
ct_119,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 21:51:56.289380,23:50,Siii conozco. yo saqué entrada para ver a Helloween y hammerfall
ct_120,Ramon Schöning,2022-06-05 21:52:12.688966,24:06,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:
ct_121,ONeill,2022-06-05 21:52:21.852363,24:15,Easy - Eat the heat
ct_122,kiske1970,2022-06-05 21:52:31.000372,24:25,Die Söldnertruppe macht es gerade richtig Geil!
ct_123,HADES MIGHTY GAMING,2022-06-05 21:52:32.180739,24:26,Blz to the wallz :fire::fire:
ct_124,Madmars Motorhead,2022-06-05 21:52:35.939367,24:29,:tumbler_glass::tumbler_glass::tumbler_glass::tumbler_glass::tumbler_glass:
ct_125,German Cuevas,2022-06-05 21:52:50.802754,24:44,Hu yo la saco este mes jaja seguro nos cruzamos alla. Ya tengo la de nightwish 
ct_126,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 21:53:14.701974,25:08,que bueno!! espero lo pases lindo.
ct_127,ONeill,2022-06-05 21:53:23.212187,25:17,@Johann_Caspar Baumgartner 
ct_128,ds ds,2022-06-05 21:53:45.283554,25:39,"tambien tengo la de nightwish hace mas de 2 años. espero encontrar mi asiento libre, jaj!"
ct_129,HADES MIGHTY GAMING,2022-06-05 21:53:48.621416,25:42,Bang your head these are legends on your screens :fire::fire::fire:
ct_130,German Cuevas,2022-06-05 21:54:15.438652,26:09,Gracias :red_heart: . jajaja es que lo habian suspendido si
ct_131,Fabrício Barreiros,2022-06-05 21:54:21.886858,26:15,Accept never lets me down!!
ct_132,ANDREY LUSS,2022-06-05 21:54:22.040644,26:16,ACCEPT :flexed_biceps:
ct_133,Nietzsche Ente,2022-06-05 21:54:31.175861,26:25,Heavy Metal! \m/
ct_134,iron c. Gate,2022-06-05 21:54:52.404624,26:46,:love_you_gesture::love_you_gesture:
ct_135,Madmars Motorhead,2022-06-05 21:55:14.142717,27:08,:tumbler_glass::tumbler_glass::tumbler_glass:
ct_136,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 21:55:15.610251,27:09,Seguramente nos cruzamos aúnque por acá no puedo ver bien tu foto jaja
ct_137,Johann_Caspar Baumgartner,2022-06-05 21:55:35.288986,27:29,"Was mich auch stört, Hoffmanns Gitarre (naürlich?) doppelt so laut, klar der Kai-Hansen-Lookalike darf ein wenig hörbar sein, wenn er Solo spielt, aber Wolf doppelt so dominant im Sound, was soll das?"
ct_138,HADES MIGHTY GAMING,2022-06-05 21:55:42.030852,27:36,Best wishes to all of you metalheads :red_heart::red_heart: keep metal live brothers :fire::fire:
ct_139,David Urbanski,2022-06-05 21:56:07.694372,28:01,:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
ct_140,kiske1970,2022-06-05 21:56:12.997063,28:06,mal schauen was Volbeat so macht... :slightly_smiling_face:
ct_141,J.J. L.,2022-06-05 21:56:30.162671,28:24,"10/10 easily \,,/"
ct_142,HADES MIGHTY GAMING,2022-06-05 21:56:47.988025,28:41,Crazy solo :fire:
ct_143,Dr. Beavis Greats 💪The MEGA ULTRA MAGA club,2022-06-05 21:57:44.564352,29:38,slayerrrrrrrrr
ct_144,HADES MIGHTY GAMING,2022-06-05 21:58:07.107285,30:01,My right earphone has got a little sound defect still accept kicking a$$ raining thunder riffs :fire::fire:
ct_145,Markus F.,2022-06-05 21:58:29.021761,30:23,ihr schaut Euch kostenlosen einen Gratis live Stream an und scheisst euch wegen dem Sound ein???
ct_146,Jacek Sky,2022-06-05 21:58:37.172064,30:31,great :sign_of_the_horns:
ct_147,Ras☆_♡ƘřÿşŢąļTafari,2022-06-05 21:58:46.595624,30:40,"like a badass drippy heart stumbler who cant quite coneive higher love/joy angry little temper tantrum babies :baby: ""the world is burrrr:pile_of_poo:ing"" soo badass :smiling_face_with_sunglasses:"
ct_148,Kea Rani,2022-06-05 21:58:46.903180,30:40,objection overruled!
ct_149,Matze 1893,2022-06-05 21:58:51.896934,30:45,ACCEPT wie immer der Hammer
ct_150,TheGibbets,2022-06-05 21:58:53.811894,30:47,Kostenlos und gratis sogar?
ct_151,Madmars Motorhead,2022-06-05 21:58:57.879680,30:51,:tumbler_glass::tumbler_glass::tumbler_glass:
ct_152,Oleg Bykov,2022-06-05 21:59:34.177977,31:28,:sign_of_the_horns:
ct_153,HADES MIGHTY GAMING,2022-06-05 21:59:53.823700,31:47,Kea looks like you know their songs man great :fire:
ct_154,Luisiano da Costa Botelho,2022-06-05 22:00:05.701713,31:59,"Aqui do Brasil, curtindo um festival. europeu.Grande accept"
ct_155,Dan Fz,2022-06-05 22:01:13.335383,33:07,:sign_of_the_horns::sign_of_the_horns:
ct_156,Jacek Sky,2022-06-05 22:01:22.498499,33:16,super :thumbs_up:
ct_157,IntoTheVoid,2022-06-05 22:01:35.786395,33:29,3 guitarist? is this some special stuff?
ct_158,US,2022-06-05 22:01:43.002900,33:36,:thumbs_up::thumbs_up::thumbs_up::thumbs_up:
ct_159,Alejandro,2022-06-05 22:01:48.683829,33:42,song's name?
ct_160,Oswaldo secco,2022-06-05 22:01:53.537690,33:47,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:🇧🇷🇧🇷🇧🇷🇧🇷
ct_161,German Cuevas,2022-06-05 22:01:56.539487,33:50,:elbowcough: vamo! 
ct_162,Johann_Caspar Baumgartner,2022-06-05 22:02:05.242605,33:59,klapp - klapp - klapp ... 
ct_163,♡íris♡,2022-06-05 22:02:23.118799,34:17,Accept Rules!!!
ct_164,HADES MIGHTY GAMING,2022-06-05 22:02:24.522037,34:18,Respect Accept:red_heart:
ct_165,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 22:02:49.996494,34:44,De que parte de bs as sos? German
ct_166,Arkangel Arkangel,2022-06-05 22:02:57.573514,34:51,boooring
ct_167,Βασίλειος Κεφαλίδης,2022-06-05 22:03:02.937938,34:56,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:🤘🏽🤘🏾🤘🏿
ct_168,Ras☆_♡ƘřÿşŢąļTafari,2022-06-05 22:03:04.921860,34:58,pfffft OOPh lol :grinning_squinting_face: :face_with_tears_of_joy: Chalice :clinking_beer_mugs:
ct_169,US,2022-06-05 22:03:11.313653,35:05,:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:
ct_170,Leandro Maciel,2022-06-05 22:03:20.104455,35:14,Wolf Hoffmann deixa alguns solos para o Uli ou para o Philip :winking_face_with_tongue:
ct_171,German Cuevas,2022-06-05 22:03:32.009922,35:26,"Soy de zona oeste, pero siempre me voy a capital a ver bandas jaja mietras haya trenes todo bien , y vos?"
ct_172,Pablo Pinto,2022-06-05 22:03:38.285633,35:32,que vuelva Accept a Argentina!!!
ct_173,Robert Whitlow,2022-06-05 22:03:43.165338,35:37,Accept sounds great
ct_174,VITTORIO PAVAN,2022-06-05 22:03:48.375564,35:42,:love_you_gesture::love_you_gesture::love_you_gesture:
ct_175,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 22:04:12.936401,36:06,También del oeste jaja
ct_176,O. D.,2022-06-05 22:04:15.202626,36:09,"Danke für den Soundtrack meines Lebens, Jungs!! :sign_of_the_horns:"
ct_177,República de Bananas,2022-06-05 22:04:29.561004,36:23,:beer_mug:🤘🏼
ct_178,Ailton Ramos,2022-06-05 22:04:31.415089,36:25,:elbowcough::elbowcough::elbowcough:
ct_179,German Cuevas,2022-06-05 22:04:44.616447,36:38,Posta ? Sos de merlo ? jaja seria mucha casualidad 
ct_180,HADES MIGHTY GAMING,2022-06-05 22:04:53.956858,36:48,What a riff man :fire::fire::fire::fire::fire:
ct_181,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 22:05:48.243545,37:42,No jaja soy de González Catán. pero no estamos lejos je
ct_182,Wendel Couto Ferreira,2022-06-05 22:06:14.624839,38:08,"Salve o meta, :flexed_biceps::sign_of_the_horns:"
ct_183,German Cuevas,2022-06-05 22:07:01.583133,38:55,"Es cierto ! Por esos lares habia mucho under , no ? Bueno yo antes salia mas jajaj pero creo que si"
ct_184,Johann_Caspar Baumgartner,2022-06-05 22:07:41.610314,39:35,Der Takt vom Metronom sollte eigentlich nur in das In-Ear der Musiker nicht übers FOH raus aufs Feld... :face_with_hand_over_mouth:
ct_185,J.J. L.,2022-06-05 22:07:43.887873,39:37,one fine solo this!
ct_186,So͛f͛i͛a͛ La͛ro͛cq͛ue͛,2022-06-05 22:07:50.074796,39:44,sii bastante. no yo hace rato no salgo ya
ct_187,Yaal A kaab,2022-06-05 22:08:32.203621,40:26,México 🇲🇽:sign_of_the_horns:
ct_188,Dr. Beavis Greats 💪The MEGA ULTRA MAGA club,2022-06-05 22:08:52.070038,40:46,it's Miller time :grinning_squinting_face: :rolling_on_the_floor_laughing: :face_with_tears_of_joy: :cat_with_tears_of_joy:
ct_189,Madmars Motorhead,2022-06-05 22:09:05.509252,40:59,:tumbler_glass::tumbler_glass::tumbler_glass::tumbler_glass::tumbler_glass:
ct_190,ds ds,2022-06-05 22:09:06.413469,41:00,princess of the dawn
