comment_id,username,comment_date,time_delta_since_upload,message
ct_78,WDR Rockpalast,2018-08-18 18:03:59.830830,44:37,:sign_of_the_horns:
ct_79,Daniel Xfamsty3rrr,2018-08-18 18:04:05.600186,44:44,Jack Sparrow and Drowing Pool here lol
ct_80,RSProduxx,2018-08-18 18:04:12.538898,44:51,"promise, if i´ll ever get out of my dark chamber and get on a stage, you are allowed to broadcast it xD"
ct_81,Holy Knight,2018-08-18 18:04:15.959514,44:54,So muss das sein! Ab jetzt muss das immer so sein!
ct_82,Frosch666,2018-08-18 18:04:24.438486,45:03,:sign_of_the_horns:
ct_83,WDR Rockpalast,2018-08-18 18:04:49.157335,45:28,We are looking forward to your big stage entry!
ct_84,Eugénio Azevedo,2018-08-18 18:04:50.555676,45:29,wo else comes today
ct_85,wast3mytim3,2018-08-18 18:05:02.758890,45:41,U.D.O. :grinning_face_with_big_eyes:
ct_86,EvilJester,2018-08-18 18:05:18.301827,45:56,:sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:
ct_87,WDR Rockpalast,2018-08-18 18:05:21.416199,46:00,"We are streaming Korpiklaani, DirkSchneider, Papa Roach and Bloodbath tonight"
ct_88,WDR Rockpalast,2018-08-18 18:06:20.105583,46:58,"Haha, sehr cool!"
ct_89,RSProduxx,2018-08-18 18:06:22.245320,47:00,glaub ich gerne :)
ct_90,Eugénio Azevedo,2018-08-18 18:06:45.431653,47:24,papa/bbath is good
ct_91,EvilJester,2018-08-18 18:07:23.235806,48:01,Need more beer to listen to humpa humpa tätärääää metal....:sign_of_the_horns::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
ct_92,Frosch666,2018-08-18 18:07:47.034850,48:25,"Beer, beer :thumbs_up:"
ct_93,Euro Nymous,2018-08-18 18:07:55.925603,48:34,are you going to publish bloodbath concert after the streaming? :thinking_face:
ct_94,Holy Knight,2018-08-18 18:08:00.054025,48:38,Aber ganz ehrlich. So gut sind die nun nicht gerade! Aber ist ganz nett :winking_face:
ct_95,EvilJester,2018-08-18 18:08:13.082559,48:51,das stimmt
ct_96,RSProduxx,2018-08-18 18:08:19.485769,48:58,"naja, nette Partymucke halt :)"
ct_97,Eugénio Azevedo,2018-08-18 18:08:27.617096,49:06,bier habe ich immer
ct_98,EvilJester,2018-08-18 18:08:35.279250,49:13,deswegen nmehr bier
ct_99,Holy Knight,2018-08-18 18:08:49.974230,49:28,Ja gut zum Party machen ist das ganz nett stimmt. Das wars aber auch
ct_100,Fab 88,2018-08-18 18:08:53.737982,49:31,How did you guys improve your sound quality for the streaming? The live streams have been perfect this year
ct_101,Jonas Mayer,2018-08-18 18:09:41.677846,50:20,kann man sich anhören auf der Arbeit
ct_102,Eugénio Azevedo,2018-08-18 18:09:46.471236,50:24,sound is very good
ct_103,WDR Rockpalast,2018-08-18 18:09:51.561365,50:30,"Well, last year we did the broadcasting with the video team of Summer Breeze. This year we brought our own team :smiling_face_with_sunglasses:"
ct_104,Frosch666,2018-08-18 18:09:57.327388,50:36,Beer .... yeasssssss
ct_105,Holy Knight,2018-08-18 18:10:08.283939,50:47,Beeeeer :winking_face:
ct_106,eresseisilra,2018-08-18 18:10:15.602699,50:54,love this song!!!
ct_107,RSProduxx,2018-08-18 18:10:15.706183,50:54,"It´s Rockpalast... High Quality Concerts since i can think :grinning_face_with_big_eyes: @Rockpalast, wise decision :grinning_face:"
ct_108,EvilJester,2018-08-18 18:10:40.279175,51:19,:grinning_face::grinning_face::grinning_face::grinning_face::grinning_face:
ct_109,Fab 88,2018-08-18 18:10:48.971784,51:27,If only all the festivals could have the Rockpalast engineers haha
ct_110,Frosch666,2018-08-18 18:11:04.520386,51:43,EvilJester someone heard your wish :face_with_tongue:
ct_111,WDR Rockpalast,2018-08-18 18:11:05.482888,51:44,:rolling_on_the_floor_laughing:
ct_112,Eugénio Azevedo,2018-08-18 18:11:10.409443,51:48,"good team,good work"
ct_113,Fab 88,2018-08-18 18:11:45.146593,52:23,"Last year's Finntroll stream was horrible , I just hope it wasnt the same for those who were there during the live"
ct_114,EvilJester,2018-08-18 18:11:45.598424,52:23,:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:
ct_115,Flesco,2018-08-18 18:11:49.200334,52:28,when is bloodbath?
ct_116,RSProduxx,2018-08-18 18:11:52.379268,52:30,mas Cervezas! :grinning_face_with_big_eyes:
ct_117,Eugénio Azevedo,2018-08-18 18:12:11.636680,52:50,noch mal bier!
ct_118,eresseisilra,2018-08-18 18:12:12.802683,52:51,cervezas!!
ct_119,WDR Rockpalast,2018-08-18 18:12:14.527214,52:52,Those were the same guys...
ct_120,Kuba Spurný,2018-08-18 18:12:19.592500,52:58,:beer_mug::beer_mug::beer_mug::beer_mug::beer_mug:
ct_121,Holy Knight,2018-08-18 18:12:45.581977,53:22,ROCKPALAST! Übertragt ihr die ganze Zeit live oder nur jetzt Korpiklaani?
ct_122,Simmy Sims,2018-08-18 18:12:53.167755,53:32,greetings from Finland. what the change just drinking beer here :beaming_face_with_smiling_eyes:
ct_123,Frosch666,2018-08-18 18:13:28.810028,54:07,LOL Vodka after beer
ct_124,EvilJester,2018-08-18 18:13:30.961073,54:09,ääääämDIRKSCHNEIDER
ct_125,RSProduxx,2018-08-18 18:13:35.884967,54:14,bah... Vodka is not my thing ... :grinning_face_with_big_eyes:
ct_126,wast3mytim3,2018-08-18 18:13:49.667866,54:28,Whisky !
ct_127,RSProduxx,2018-08-18 18:13:55.803395,54:34,better
ct_128,eresseisilra,2018-08-18 18:13:57.539683,54:36,LOL
ct_129,Eugénio Azevedo,2018-08-18 18:13:59.194752,54:37,schnaps??????
ct_130,Simmy Sims,2018-08-18 18:14:04.486550,54:43,alcohol is my thing :face_savoring_food:
ct_131,EvilJester,2018-08-18 18:14:09.196479,54:47,JÄGERMEISTER
ct_132,Holy Knight,2018-08-18 18:14:12.335630,54:51,Schnaaaaaps :winking_face:
ct_133,Nika,2018-08-18 18:14:14.801172,54:53,Hot :fire::fire::fire:
ct_134,Holy Knight,2018-08-18 18:14:19.975614,54:58,Boonekamp haha ^^
ct_135,Euro Nymous,2018-08-18 18:14:25.795144,55:04,are going to be available the concert of bloodbath after the streaming?
ct_136,Daniel Xfamsty3rrr,2018-08-18 18:14:29.560437,55:07,what time Papa Roach?
ct_137,Frosch666,2018-08-18 18:15:19.909523,55:57,20:10
ct_138,RSProduxx,2018-08-18 18:15:40.165965,56:18,Erdbeerlimonade!!
ct_139,eresseisilra,2018-08-18 18:15:46.884173,56:25,"and after that, Tequila!!"
ct_140,EvilJester,2018-08-18 18:16:08.741224,56:47,DOPPELKORN
ct_141,RSProduxx,2018-08-18 18:16:13.758011,56:52,"okay, Tequila Silver, i´d go with that, too"
