comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_55,@marcosandresvasquezquinter517,2022-06-08T08:28:33+00:00,"2 days, 11:19:39",El vocalista es bien jipi
ct_56,@marcosandresvasquezquinter517,2022-06-08T08:04:46+00:00,"2 days, 10:55:52",Muy buen grupo
ct_57,@marcosandresvasquezquinter517,2022-06-08T08:03:22+00:00,"2 days, 10:54:28",Muy buenas guitarras
ct_58,@blindg7092,2022-06-08T04:02:23+00:00,"2 days, 6:53:29",Never a single song from the most underrated album.  What a shame!
ct_59,@jimshelatz4814,2022-06-08T03:12:32+00:00,"2 days, 6:03:38",I have been a fan of ACCEPT from the first lp(that cover caught my eye...saying WTF is this?)
ct_60,@nico.87,2022-06-08T01:31:42+00:00,"2 days, 4:22:48","It's not cool seeing Uwe on the back like a shadow, he is longer in the band than the american guitar, deception."
ct_61,@claudiobasile3546,2022-06-07T22:26:12+00:00,"2 days, 1:17:18",Amazinnnnnnnnnnnnnnnnnnng
ct_62,@franciskocher200,2022-06-07T21:17:32+00:00,"2 days, 0:08:38",AMAZING BAND
ct_63,@guillermohoglan9158,2022-06-07T19:27:25+00:00,"1 day, 22:18:31",Ningun tema de ruleta rusa!!👎
ct_64,@Guitarmike,2022-06-07T19:04:08+00:00,"1 day, 21:55:14",Awesome concert! Thank you for sharing it with us~
ct_65,@carlosaugustomaresdias,2022-06-07T17:28:06+00:00,"1 day, 20:19:12","Awesome setlist, but the sound mixing is the worst possible!"
ct_66,@stadlersingle,2022-06-07T17:22:20+00:00,"1 day, 20:13:26",Brilliante Setlist🤘🤘🤘
ct_67,@davidgoode7416,2022-06-07T16:04:24+00:00,"1 day, 18:55:30",Killer!
ct_68,@olegevstigneev5367,2022-06-07T15:28:13+00:00,"1 day, 18:19:19",Какой Вольф был хороший с хаером.
ct_69,@cristinoluna7502,2022-06-07T14:02:49+00:00,"1 day, 16:53:55",Accept quando vcs vão fazer uma tour pelo Brasil...!!!
ct_70,@darinsteele7091,2022-06-07T13:50:25+00:00,"1 day, 16:41:31",all the new material is shit
ct_71,@клонярославастрона,2022-06-07T12:21:36+00:00,"1 day, 15:12:42",ни один не сравнится с великим Удо Диркшнайдером !
ct_72,@mullaway5746,2022-06-07T11:42:39+00:00,"1 day, 14:33:45",be nice if we could hear the cymbals
ct_73,@tomaszzaraza9971,2022-06-07T11:20:59+00:00,"1 day, 14:12:05",what the hell is with the sound in this video? diabolical
ct_74,@manowar3207,2022-06-07T08:24:42+00:00,"1 day, 11:15:48","Чумачечий драйв от ВЕТЕРАНОВ жанра, браво!! ⚡🔥🤘🤘🤘🔥⚡"
ct_75,@lightningdry83,2022-06-07T07:58:58+00:00,"1 day, 10:50:04","Kauf was super, and Schwarzmann is very good, but now Williams is a best Accept drummer"
ct_76,@smnvfdr,2022-06-07T07:28:42+00:00,"1 day, 10:19:48",Accept? No. Wolf Hoffmann and unknown musicians:)
