comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_90,@joshuavaughan8510,2018-08-18T14:06:32+00:00,18:20:21,"Two classic ""impress me bros"" at 01:14:45"
ct_91,@OliverHeuschele,2018-08-18T12:23:41+00:00,16:37:30,why use Matt such unconventional guitar strip?
ct_92,@user-vx7jp3rb4w,2018-08-18T11:58:59+00:00,16:12:48,Why the fuck does he talk like Barack Obama when talking to the crowed sounds ridiculous
ct_93,@Levskishampion1914,2018-08-18T08:55:54+00:00,13:09:43,"Amazing band, although Matts voice sounds a bit tired and weak. He probably needs a rest."
ct_94,@tobiasmetalheddiejohansson6724,2018-08-18T07:33:15+00:00,11:47:04,lol T-Rex crowdsurf at 25:50
ct_95,@malcolmrff,2018-08-18T07:27:11+00:00,11:41:00,Wow those drums a fucking garbage (not the playing the sound in the mix)
ct_96,@den-dudin-rock,2018-08-18T06:38:07+00:00,10:51:56,"Since 2017 Matt's voice has become so weak. It's so disappointing when music blows your mind with its energy but the vocals on its background almost mumble, and even slightly past the notes, and those screams... He just like wheezes and groans instead of screaming and growling."
ct_97,@xanniieeyy,2018-08-18T06:16:21+00:00,10:30:10,Suddenly Heafy become lazy to scream in 2nd half of the show give me :/ feeling. But i understand he didn't want to blow his voice again since they just complete the US tour
ct_98,@LoneWolf14981,2018-08-18T00:59:00+00:00,5:12:49,That shattering solo is so fucking brutal 54:57
ct_99,@marcosjunior8697,2018-08-17T23:26:27+00:00,3:40:16,04:02 The Sin and the Sentence10:10 Throes of Perdition16:27 Betrayer23:20 Sever the Hand29:00 Inception of the End33:35 Until the World Goes Cold39:40 Down from the Sky45:55 Like Light to the Flies52:00 Shattering the Skies Above57:30 The Heart From Your Hate1:02:00 Beyond Oblivion1:08:40 Strife1:13:20 Capsizing the Sea1:14:50 In Waves
ct_100,@weykasemolibdenodio7184,2018-08-17T23:21:35+00:00,3:35:24,1:14:42 Guys refuse to fkin sit down LOL?????? Such DOUCHES
ct_101,@jeffmyron6756,2018-08-17T22:58:32+00:00,3:12:21,So this is what music would sound like without a snare
ct_102,@luizguilherme2702,2018-08-17T22:13:50+00:00,2:27:39,🤘🏻💀🇧🇷🎸🎼
ct_103,@metalstyler95,2018-08-17T21:59:51+00:00,2:13:40,Why Matt screamed less than in previous shows ?
ct_104,@Chriswasreigns,2018-08-17T21:52:35+00:00,2:06:24,Amazing camera work at 9:20
ct_105,@metalstyler95,2018-08-17T21:37:49+00:00,1:51:38,Bass feat. Trivium
ct_106,@MarcosA7xBr,2018-08-17T21:01:19+00:00,1:15:08,Year 🤘😲
ct_107,@akshitjha6251,2018-08-17T20:46:46+00:00,1:00:35,Damn. Matt is one angry motherfucker!
ct_108,@James0208,2018-08-17T19:59:45+00:00,0:13:34,and arch enemy?
ct_109,@siulbelt,2018-08-17T19:58:43+00:00,0:12:32,SO GREAT! THANKS WDR.
