comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_60,@heikoherold8856,2022-06-06T18:22:56+00:00,"1 day, 21:11:47","Die tollen Kommentare hier kann ich nicht nachvollziehen. Ja, die Setlist war überragend und Hansi gut bei Stimme. Als Anwesender beim Festival kann ich weiterhin über den Live Sound NUR ENTTÄUSCHT sein. Kein Druck, kein Punch, keine Lautstärke, man konnte sich noch VOR der Bühne normal unterhalten. Für eine Band, die im Studio seit Jahrzehnten dem Produktionsoverkill fröhnt (remember gefühlt 1.000 Spuren) ein absolutes Unding. Der Live-Mixer soll sich den Auftritt von Accept am Tag danach ansehen, anhören…so geht Live-Sound. Und diese Meinung hatten viele Festivalbesucher, mit denen ich sprach. Es war von 24 Bands der leiseste Sound. Schade um die tollen Songs."
ct_61,@DanielGGava,2022-06-06T17:50:59+00:00,"1 day, 20:39:50",What a great performance !! Hansi sounds absolutely fantastic ! Great setlist.
ct_62,@joaogabrieldiasvieira1322,2022-06-06T17:21:32+00:00,"1 day, 20:10:23",Setlist:0:00:00 Into The Storm0:05:35 Welcome To Dying0:12:04 Nightfall0:18:19 Time Stands Still ( At The Iron Hill )0:24:38 Time What Is Time0:31:07 Journey Through The Dark0:37:03 Black Chamber0:38:47 Theatre Of Pain0:43:50 The Quest For Tanelorn0:50:26 Ashes To Ashes0:57:14 The Bard's Song - In The Forest1:01:21 The Bard's Song - The Hobbit1:05:38 The Piper's Calling1:06:31 Somewhere Far Beyond1:15:21 Valhalla1:24:13 Mirror Mirror
ct_63,@nwobhm7778,2022-06-06T17:13:53+00:00,"1 day, 20:02:44",Amazing voicen!!
ct_64,@marcelonogueira3400,2022-06-06T16:58:59+00:00,"1 day, 19:47:50",THIS IS A REAL FESTIVAL WITH BIG BANDS BLIND GUARDIAN SUPREMACY OF HEAVY METAL WORLDWIDE
ct_65,@marcelonogueira3400,2022-06-06T16:50:11+00:00,"1 day, 19:39:02",they are back only classics
ct_66,@williamyates879,2022-06-06T15:57:37+00:00,"1 day, 18:46:28",Theatre of Pain! 😭 It sounds absolutely amazing.
ct_67,@vincoletto2,2022-06-06T15:57:23+00:00,"1 day, 18:46:14","Its really nice to hear Hansi in those kind of ""one off"" concerts not in the middle of a huge tour, as he puts in more power into his voice, sings more lines in the same octave as the album and put more drive into his screams, as he does not need to hold back to preserve himself for the rest of the tour. It's almost unbelievable he can sing like this."
ct_68,@hendrikbehnisch1469,2022-06-06T14:36:30+00:00,"1 day, 17:25:21","The live power of these guys is incredible. I mean, Hansi, André and Marcus are in their mid-fifties and as energetic as ever. Hansi must have fallen into the fountain of youth, I love how confidently he's belting out the high notes in ""Into the Storm"" and all the other songs. He seems to be in better shape than ever. A fantastic and much beloved band with only one major weakness: They appear to have become a total Nostalgia-act. Their old songs are great, but the new stuff can't live up to that. Listen to these live-versions of the ""Somewhere"" - songs and then compare it to ""Deliver us from Evil"" and ""Blood of the Elves"". The riffs and leads of the new stuff aren't nearly as melodic, the vocal melodies by no means as catchy as their old stuff. It's obvious how awfully pale the new stuff grows right next to this. An insight BG seem to have had themselves or why is it that almost none of their more recent work remains on their setlist?Regardless of that, like I said before: A fantastic and much beloved band."
ct_69,@alfredobrunoneto1902,2022-06-06T14:36:22+00:00,"1 day, 17:25:13",Wow.. you can listen every single note from the bass!!!
ct_70,@cembinboga6924,2022-06-06T13:54:42+00:00,"1 day, 16:43:33",I guess this is one of the best playlist in live concerts
ct_71,@666MYF666,2022-06-06T13:11:59+00:00,"1 day, 16:00:50","Damn, such a great setlist!"
