comment_id,username,comment_date,time_delta_since_upload,message
ct_93,MonkeyAC,2024-08-15 23:59:22.048401,59:26,Alison Mosshart you're the best
ct_94,Julian Gomez,2024-08-15 23:59:29.927119,59:33,@arte: are you showing the Air concert on Saturday? :smirking_face:
ct_95,Валентина Пузанова,2024-08-15 23:59:30.398889,59:34,"Merci, Art:two_hearts:"
ct_96,king-chang perspective,2024-08-15 23:59:30.955907,59:34,:face-purple-smiling-fangs:
ct_97,MonkeyAC,2024-08-15 23:59:36.920289,59:41,:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:
ct_98,MonkeyAC,2024-08-15 23:59:59.485074,1:00:03,love you The Kills still same energy and aura on stage
ct_99,ARTE Concert,2024-08-16 00:00:04.058089,1:00:08,@MonkeyAC Souvenirs souvenirs !
ct_100,Au fil de l'eau,2024-08-16 00:00:05.374547,1:00:09,:guitar::guitar::guitar::guitar::guitar::guitar::guitar::dove:
ct_101,MonkeyAC,2024-08-16 00:00:12.101853,1:00:16,oh oui souvenirs de fou :)
ct_102,MonkeyAC,2024-08-16 00:00:13.487112,1:00:17,:red_heart::red_heart::red_heart::red_heart:
ct_103,MonkeyAC,2024-08-16 00:00:19.369625,1:00:23,yesssssss
ct_104,Julian Gomez,2024-08-16 00:00:31.047772,1:00:35,:rolling_on_the_floor_laughing:
ct_105,élodie Jacques,2024-08-16 00:00:45.175094,1:00:49,yeahhhhhhh. thx si much :face_blowing_a_kiss::face_blowing_a_kiss:
ct_106,Tsunamiz,2024-08-16 00:00:46.468822,1:00:50,YEAH!!!!!!! 
ct_107,MonkeyAC,2024-08-16 00:00:52.421150,1:00:56,let's go Alison 
ct_108,Julian Gomez,2024-08-16 00:01:02.792207,1:01:06,:sign_of_the_horns::index_pointing_up:
ct_109,camoux57,2024-08-16 00:01:12.807976,1:01:16,Je voudrais dormir mais le groupe enchaîne les banger :grinning_face:
ct_110,Alejandria Rodriguez,2024-08-16 00:01:45.861068,1:01:49,Alison wooooooooooooooooooow:fire::fire::fire::fire::fire::fire::fire:
ct_111,sébastien *M* ,2024-08-16 00:01:52.105090,1:01:56,:musical_note::musical_note::winking_face_with_tongue:
